"url_archive_id","label","score"
"01a50f43cc927644f6185e459755df6f","piłka ręczna",0.129250600934029
"2180e498dfeef0bd05e4052cd2f82a36","mecze piłkarskie",1
"2180e498dfeef0bd05e4052cd2f82a36","reprezentacja narodowa",1
"2180e498dfeef0bd05e4052cd2f82a36","piłka nożna",1
"2180e498dfeef0bd05e4052cd2f82a36","piłkarze nożni",1
"2180e498dfeef0bd05e4052cd2f82a36","polska",0.91367107629776
"2180e498dfeef0bd05e4052cd2f82a36","zawody sportowe",0.641676425933838
"2180e498dfeef0bd05e4052cd2f82a36","lewandowski, robert (1988- )",0.479125648736954
"2180e498dfeef0bd05e4052cd2f82a36","katar",0.434146165847778
"2180e498dfeef0bd05e4052cd2f82a36","trenerzy i instruktorzy sportowi",0.405715137720108
"2180e498dfeef0bd05e4052cd2f82a36","michniewicz, czesław (1970- )",0.267793118953705
"68c2a40264ac32e7c6522af7c3e03207","katar",0.995687305927277
"68c2a40264ac32e7c6522af7c3e03207","polska",0.659833967685699
"68c2a40264ac32e7c6522af7c3e03207","piłka nożna",0.646162509918213
"68c2a40264ac32e7c6522af7c3e03207","polityka międzynarodowa",0.294132709503174
"68c2a40264ac32e7c6522af7c3e03207","arabia saudyjska",0.25400099158287
"68c2a40264ac32e7c6522af7c3e03207","agresja rosyjska na ukrainę (2022)",0.247189566493034
"68c2a40264ac32e7c6522af7c3e03207","prawa człowieka",0.160902634263039
"68c2a40264ac32e7c6522af7c3e03207","bliski wschód",0.149122580885887
"68c2a40264ac32e7c6522af7c3e03207","nielegalni imigranci",0.141128256917
"68c2a40264ac32e7c6522af7c3e03207","fifa",0.124128498136997
"fe50b5093a27691d1385f4e57165de55","reklama internetowa",0.309448957443237
"fe50b5093a27691d1385f4e57165de55","internet",0.23815082013607
"fe50b5093a27691d1385f4e57165de55","polska",0.141573026776314
"fe50b5093a27691d1385f4e57165de55","marketing cyfrowy",0.0809520781040192
"fe50b5093a27691d1385f4e57165de55","podatek od towarów i usług",0.0698471888899803
"fe50b5093a27691d1385f4e57165de55","komputery",0.0345081277191639
"fe50b5093a27691d1385f4e57165de55","reklama",0.0327205173671246
"fe50b5093a27691d1385f4e57165de55","koszty",0.0284879896789789
"fe50b5093a27691d1385f4e57165de55","technologia",0.0212992280721664
"fe50b5093a27691d1385f4e57165de55","postępowanie cywilne",0.0166066754609346
"25cacf2e8d5c290582c54abdebf62c5e","google+",0.149197995662689
"25cacf2e8d5c290582c54abdebf62c5e","stany zjednoczone (usa)",0.129324659705162
"25cacf2e8d5c290582c54abdebf62c5e","wyszukiwarka internetowa",0.0804704129695892
"25cacf2e8d5c290582c54abdebf62c5e","internet",0.0794744268059731
"25cacf2e8d5c290582c54abdebf62c5e","google llc",0.0457336641848087
"25cacf2e8d5c290582c54abdebf62c5e","polska",0.0439590960741043
"25cacf2e8d5c290582c54abdebf62c5e","prawo unii europejskiej",0.0361596383154392
"25cacf2e8d5c290582c54abdebf62c5e","kraje unii europejskiej",0.0286087561398745
"25cacf2e8d5c290582c54abdebf62c5e","wpływ (politologia)",0.019053814932704
"25cacf2e8d5c290582c54abdebf62c5e","portugalia",0.0171503480523825
"5b8ec7472bffa526a4ed78741eed54e2","piłkarze nożni",1
"5b8ec7472bffa526a4ed78741eed54e2","mecze piłkarskie",1
"5b8ec7472bffa526a4ed78741eed54e2","reprezentacja narodowa",1
"5b8ec7472bffa526a4ed78741eed54e2","piłka nożna",1
"5b8ec7472bffa526a4ed78741eed54e2","zawody sportowe",0.689083099365234
"5b8ec7472bffa526a4ed78741eed54e2","polska",0.655432045459747
"5b8ec7472bffa526a4ed78741eed54e2","katar",0.524971544742584
"5b8ec7472bffa526a4ed78741eed54e2","lewandowski, robert (1988- )",0.426895707845688
"5b8ec7472bffa526a4ed78741eed54e2","kibice",0.276739597320557
"5b8ec7472bffa526a4ed78741eed54e2","trenerzy i instruktorzy sportowi",0.262108892202377
"569419b1dd552ca79f437668ba362b84","polska",0.883855640888214
"569419b1dd552ca79f437668ba362b84","portale internetowe",0.366453975439072
"569419b1dd552ca79f437668ba362b84","analiza treści i zawartości mediów",0.216057002544403
"569419b1dd552ca79f437668ba362b84","prasa (wydawnictwa)",0.152958497405052
"569419b1dd552ca79f437668ba362b84","polityka medialna",0.139967322349548
"569419b1dd552ca79f437668ba362b84","środki masowego przekazu",0.125210642814636
"569419b1dd552ca79f437668ba362b84","telewizja polsat",0.110568694770336
"569419b1dd552ca79f437668ba362b84","wolność słowa",0.103001989424229
"569419b1dd552ca79f437668ba362b84","telewizja prywatna",0.100343726575375
"569419b1dd552ca79f437668ba362b84","internet",0.0825052857398987
"64ee0e6e28549b521d236d4b19f1bd02","katar",1
"64ee0e6e28549b521d236d4b19f1bd02","polska",0.650750696659088
"64ee0e6e28549b521d236d4b19f1bd02","polityka międzynarodowa",0.640843629837036
"64ee0e6e28549b521d236d4b19f1bd02","agresja rosyjska na ukrainę (2022)",0.635270416736603
"64ee0e6e28549b521d236d4b19f1bd02","arabia saudyjska",0.304115861654282
"64ee0e6e28549b521d236d4b19f1bd02","bliski wschód",0.286472469568253
"64ee0e6e28549b521d236d4b19f1bd02","stany zjednoczone (usa)",0.26329842209816
"64ee0e6e28549b521d236d4b19f1bd02","bezpieczeństwo międzynarodowe",0.204259917140007
"64ee0e6e28549b521d236d4b19f1bd02","polityka zagraniczna",0.157459080219269
"64ee0e6e28549b521d236d4b19f1bd02","dyplomacja",0.149325728416443
"087d2d903200e85c1bda75b62b9f4774","polska",0.997040212154388
"087d2d903200e85c1bda75b62b9f4774","spółki z o.o.",0.31282964348793
"087d2d903200e85c1bda75b62b9f4774","piłka nożna",0.1103355884552
"087d2d903200e85c1bda75b62b9f4774","marketing narodowy",0.0917416289448738
"087d2d903200e85c1bda75b62b9f4774","wpływ (politologia)",0.0830160155892372
"087d2d903200e85c1bda75b62b9f4774","katar",0.0809440314769745
"087d2d903200e85c1bda75b62b9f4774","lewandowski, robert (1988- )",0.079799585044384
"087d2d903200e85c1bda75b62b9f4774","finansowanie",0.0661004334688187
"087d2d903200e85c1bda75b62b9f4774","raport",0.0571049563586712
"087d2d903200e85c1bda75b62b9f4774","zawody sportowe",0.0486679933965206
"f19536c53e413a99d644208c3204d5a4","piłka nożna",1
"f19536c53e413a99d644208c3204d5a4","piłkarze nożni",1
"f19536c53e413a99d644208c3204d5a4","reprezentacja narodowa",1
"f19536c53e413a99d644208c3204d5a4","mecze piłkarskie",1
"f19536c53e413a99d644208c3204d5a4","polska",0.975346744060516
"f19536c53e413a99d644208c3204d5a4","zawody sportowe",0.704956829547882
"f19536c53e413a99d644208c3204d5a4","lewandowski, robert (1988- )",0.490263223648071
"f19536c53e413a99d644208c3204d5a4","katar",0.470298141241074
"f19536c53e413a99d644208c3204d5a4","trenerzy i instruktorzy sportowi",0.36481186747551
"f19536c53e413a99d644208c3204d5a4","kibice",0.292090177536011
"628143dbc8e3738d9c67967b33da2d8d","piłka nożna",1
"628143dbc8e3738d9c67967b33da2d8d","piłkarze nożni",1
"628143dbc8e3738d9c67967b33da2d8d","reprezentacja narodowa",1
"628143dbc8e3738d9c67967b33da2d8d","mecze piłkarskie",1
"628143dbc8e3738d9c67967b33da2d8d","polska",0.987002670764923
"628143dbc8e3738d9c67967b33da2d8d","zawody sportowe",0.807646691799164
"628143dbc8e3738d9c67967b33da2d8d","katar",0.708197295665741
"628143dbc8e3738d9c67967b33da2d8d","lewandowski, robert (1988- )",0.585368633270264
"628143dbc8e3738d9c67967b33da2d8d","fifa",0.40793251991272
"628143dbc8e3738d9c67967b33da2d8d","argentyna",0.189256176352501
"5f4f3a59da2af98340562f83ef6a8306","google+",0.149197995662689
"5f4f3a59da2af98340562f83ef6a8306","stany zjednoczone (usa)",0.129324659705162
"5f4f3a59da2af98340562f83ef6a8306","wyszukiwarka internetowa",0.0804704129695892
"5f4f3a59da2af98340562f83ef6a8306","internet",0.0794744268059731
"5f4f3a59da2af98340562f83ef6a8306","google llc",0.0457336641848087
"5f4f3a59da2af98340562f83ef6a8306","polska",0.0439590960741043
"5f4f3a59da2af98340562f83ef6a8306","prawo unii europejskiej",0.0361596383154392
"5f4f3a59da2af98340562f83ef6a8306","kraje unii europejskiej",0.0286087561398745
"5f4f3a59da2af98340562f83ef6a8306","wpływ (politologia)",0.019053814932704
"5f4f3a59da2af98340562f83ef6a8306","portugalia",0.0171503480523825
"b199fb1c8fe8f211edb9f759461a2467","polska",1
"b199fb1c8fe8f211edb9f759461a2467","piłkarze nożni",1
"b199fb1c8fe8f211edb9f759461a2467","piłka nożna",1
"b199fb1c8fe8f211edb9f759461a2467","reprezentacja narodowa",0.781906306743622
"b199fb1c8fe8f211edb9f759461a2467","mecze piłkarskie",0.397569090127945
"b199fb1c8fe8f211edb9f759461a2467","zawody sportowe",0.199445322155952
"b199fb1c8fe8f211edb9f759461a2467","agresja rosyjska na ukrainę (2022)",0.164785012602806
"b199fb1c8fe8f211edb9f759461a2467","lewandowski, robert (1988- )",0.118991792201996
"b199fb1c8fe8f211edb9f759461a2467","wybory parlamentarne w polsce (2019)",0.101392187178135
"b199fb1c8fe8f211edb9f759461a2467","rmf fm (kraków)",0.0659520030021667
"7ba4ad167de379550d515200dde301f6","polska",0.666542947292328
"7ba4ad167de379550d515200dde301f6","ceny",0.192784264683723
"7ba4ad167de379550d515200dde301f6","deficyt budżetowy",0.0807920321822166
"7ba4ad167de379550d515200dde301f6","dwutlenek węgla",0.0715578272938728
"7ba4ad167de379550d515200dde301f6","zakupy",0.0701862573623657
"7ba4ad167de379550d515200dde301f6","polityka klimatyczna",0.06456159055233
"7ba4ad167de379550d515200dde301f6","handel emisjami zanieczyszczeń",0.0639515817165375
"7ba4ad167de379550d515200dde301f6","stany zjednoczone (usa)",0.0600816793739796
"7ba4ad167de379550d515200dde301f6","polityka energetyczna",0.0526768565177917
"7ba4ad167de379550d515200dde301f6","agresja rosyjska na ukrainę (2022)",0.0425691492855549
"9f6ead25e58aa0b18bab9eb0761f0041","piłka nożna",1
"9f6ead25e58aa0b18bab9eb0761f0041","polska",1
"9f6ead25e58aa0b18bab9eb0761f0041","piłkarze nożni",1
"9f6ead25e58aa0b18bab9eb0761f0041","reprezentacja narodowa",0.781906306743622
"9f6ead25e58aa0b18bab9eb0761f0041","mecze piłkarskie",0.397569090127945
"9f6ead25e58aa0b18bab9eb0761f0041","zawody sportowe",0.199445322155952
"9f6ead25e58aa0b18bab9eb0761f0041","agresja rosyjska na ukrainę (2022)",0.164785012602806
